phase,rating_attribute,rating_question,rating_question_details,rating_low,rating_high,stim_file,age,gender,stim_csv,trial_csv,RL_wrong_instruction,RL_wrong_instruction_n,feedback_txt_incorrect,RL_session_notice,session_name,number_str,practice_reps,condition,left_face,right_face,rewarded_resp,correct_face,reward_prob,pre_rating_scales_loop.thisRepN,pre_rating_scales_loop.thisTrialN,pre_rating_scales_loop.thisN,pre_rating_scales_loop.thisIndex,pre_rating_stims_loop.thisRepN,pre_rating_stims_loop.thisTrialN,pre_rating_stims_loop.thisN,pre_rating_stims_loop.thisIndex,session_loop.thisRepN,session_loop.thisTrialN,session_loop.thisN,session_loop.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,real_trials.thisRepN,real_trials.thisTrialN,real_trials.thisN,real_trials.thisIndex,post_rating_loop.thisRepN,post_rating_loop.thisTrialN,post_rating_loop.thisN,post_rating_loop.thisIndex,post_neutral_face_loop.thisRepN,post_neutral_face_loop.thisTrialN,post_neutral_face_loop.thisN,post_neutral_face_loop.thisIndex,pre_rating_scale.response,pre_rating_scale.rt,practice_response.keys,practice_response.corr,practice_response.rt,real_RL_response.keys,real_RL_response.corr,real_RL_response.rt,post_rating_scale.response,post_rating_scale.rt,participant,participant_gender,skip_practice,skip_ratings,date,expName,frameRate
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,0,93,93,23,,,,,,,,,,,,,,f,0,1.600152802,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,0,94,94,31,,,,,,,,,,,,,,j,1,1.369397505,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,0,95,95,44,,,,,,,,,,,,,,j,1,1.167023605,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,0,96,96,6,,,,,,,,,,,,,,f,1,0.700319676,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,0,97,97,59,,,,,,,,,,,,,,f,1,0.767040412,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,0,98,98,67,,,,,,,,,,,,,,f,0,1.233597325,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,0,99,99,3,,,,,,,,,,,,,,f,1,0.900213463,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,0,100,93,,,,,,,,,,,,,,j,1,2.068273868,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,1,1,101,12,,,,,,,,,,,,,,f,1,2.067170162,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,2,102,41,,,,,,,,,,,,,,j,1,0.833621135,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,3,103,84,,,,,,,,,,,,,,j,1,1.467005941,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,1,4,104,18,,,,,,,,,,,,,,f,1,0.600221243,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,5,105,33,,,,,,,,,,,,,,j,1,0.735147267,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,1,6,106,13,,,,,,,,,,,,,,f,1,0.73366433,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,7,107,45,,,,,,,,,,,,,,j,1,0.600312651,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,8,108,67,,,,,,,,,,,,,,f,0,1.2002691,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,1,9,109,9,,,,,,,,,,,,,,f,1,1.435480281,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,1,10,110,82,,,,,,,,,,,,,,j,0,1.534953595,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,11,111,22,,,,,,,,,,,,,,f,0,0.597619309,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,12,112,23,,,,,,,,,,,,,,f,0,1.366774103,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,13,113,66,,,,,,,,,,,,,,f,0,1.233632586,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,14,114,87,,,,,,,,,,,,,,j,1,1.133511587,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,1,15,115,26,,,,,,,,,,,,,,j,0,1.60033352,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,1,16,116,57,,,,,,,,,,,,,,f,1,1.033594638,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,17,117,92,,,,,,,,,,,,,,j,1,1.166840523,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,1,18,118,1,,,,,,,,,,,,,,f,1,0.66696759,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,19,119,43,,,,,,,,,,,,,,j,1,2.266999129,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,1,20,120,7,,,,,,,,,,,,,,f,1,0.765040008,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,21,121,44,,,,,,,,,,,,,,j,1,0.966932254,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,1,22,122,8,,,,,,,,,,,,,,f,1,0.767027801,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,23,123,42,,,,,,,,,,,,,,j,1,0.700291268,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,1,24,124,52,,,,,,,,,,,,,,f,1,1.067214434,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,25,125,24,,,,,,,,,,,,,,f,0,0.63347822,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,26,126,32,,,,,,,,,,,,,,j,1,0.900263047,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,1,27,127,37,,,,,,,,,,,,,,j,1,0.968649859,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,1,28,128,83,,,,,,,,,,,,,,j,0,1.265751504,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,1,29,129,62,,,,,,,,,,,,,,f,1,1.968509957,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
