phase,rating_attribute,rating_question,rating_question_details,rating_low,rating_high,stim_file,age,gender,pre_rating_scales_loop.thisRepN,pre_rating_scales_loop.thisTrialN,pre_rating_scales_loop.thisN,pre_rating_scales_loop.thisIndex,pre_rating_stims_loop.thisRepN,pre_rating_stims_loop.thisTrialN,pre_rating_stims_loop.thisN,pre_rating_stims_loop.thisIndex,pre_rating_scale.response,pre_rating_scale.rt,participant,participant_gender,skip_practice,skip_ratings,date,expName,frameRate,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1266_gender-M_age-21.png,21,M,0,2,2,3,0,7,7,2,1,2.068,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1347_gender-F_age-27.png,27,F,0,2,2,3,0,8,8,33,-1,4.451,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1378_gender-F_age-19.png,19,F,0,2,2,3,0,9,9,48,2,1.793,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1339_gender-F_age-30.png,30,F,0,2,2,3,0,10,10,28,2,1.776,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1362_gender-F_age-24.png,24,F,0,2,2,3,0,11,11,40,2,1.501,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1380_gender-F_age-21.png,21,F,0,2,2,3,0,12,12,49,1,4.685,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1356_gender-F_age-20.png,20,F,0,2,2,3,0,13,13,36,2,2.218,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1311_gender-F_age-22.png,22,F,0,2,2,3,0,14,14,23,1,2.168,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1342_gender-M_age-19.png,19,M,0,2,2,3,0,15,15,30,0,3.776,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1335_gender-M_age-23.png,23,M,0,2,2,3,0,16,16,27,1,1.984,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1290_gender-F_age-23.png,23,F,0,2,2,3,0,17,17,11,0,4.368,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1355_gender-F_age-19.png,19,F,0,2,2,3,0,18,18,35,-1,3.96,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1289_gender-F_age-20.png,20,F,0,2,2,3,0,19,19,10,0,2.818,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1297_gender-F_age-22.png,22,F,0,2,2,3,0,20,20,17,0,3.718,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1376_gender-F_age-19.png,19,F,0,2,2,3,0,21,21,46,0,5.618,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1310_gender-F_age-28.png,28,F,0,2,2,3,0,22,22,22,0,4.493,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1285_gender-F_age-19.png,19,F,0,2,2,3,0,23,23,9,-1,2.993,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1260_gender-F_age-22.png,22,F,0,2,2,3,0,24,24,0,-1,12.002,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1295_gender-F_age-26.png,26,F,0,2,2,3,0,25,25,15,-1,2.626,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1360_gender-F_age-20.png,20,F,0,2,2,3,0,26,26,38,-1,5.485,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1291_gender-F_age-24.png,24,F,0,2,2,3,0,27,27,12,1,2.068,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1344_gender-M_age-25.png,25,M,0,2,2,3,0,28,28,31,-2,1.859,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1264_gender-F_age-26.png,26,F,0,2,2,3,0,29,29,1,0,4.01,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1377_gender-M_age-20.png,20,M,0,2,2,3,0,30,30,47,1,3.584,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1323_gender-F_age-23.png,23,F,0,2,2,3,0,31,31,26,-1,3.168,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1280_gender-M_age-18.png,18,M,0,2,2,3,0,32,32,8,-1,2.31,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1345_gender-M_age-18.png,18,M,0,2,2,3,0,33,33,32,1,3.51,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1318_gender-M_age-35.png,35,M,0,2,2,3,0,34,34,25,0,3.451,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1367_gender-M_age-20.png,20,M,0,2,2,3,0,35,35,43,2,3.743,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1269_gender-F_age-23.png,23,F,0,2,2,3,0,36,36,3,-1,3.926,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1315_gender-M_age-16.png,16,M,0,2,2,3,0,37,37,24,0,9.569,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1363_gender-M_age-19.png,19,M,0,2,2,3,0,38,38,41,1,4.293,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1296_gender-F_age-23.png,23,F,0,2,2,3,0,39,39,16,1,1.309,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1307_gender-F_age-22.png,22,F,0,2,2,3,0,40,40,20,-1,12.152,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1306_gender-F_age-21.png,21,F,0,2,2,3,0,41,41,19,0,9.702,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1370_gender-M_age-19.png,19,M,0,2,2,3,0,42,42,44,3,2.293,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1270_gender-F_age-30.png,30,F,0,2,2,3,0,43,43,4,2,1.901,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1274_gender-F_age-33.png,33,F,0,2,2,3,0,44,44,6,-1,2.618,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1358_gender-F_age-32.png,32,F,0,2,2,3,0,45,45,37,2,1.876,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1279_gender-F_age-19.png,19,F,0,2,2,3,0,46,46,7,1,4.376,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1294_gender-F_age-26.png,26,F,0,2,2,3,0,47,47,14,-1,4.151,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1366_gender-F_age-24.png,24,F,0,2,2,3,0,48,48,42,1,3.61,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1361_gender-F_age-19.png,19,F,0,2,2,3,0,49,49,39,1,2.243,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,,,,0,2,2,3,,,,,,,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1273_gender-F_age-20.png,20,F,0,3,3,4,0,0,0,5,1,6.26,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1354_gender-F_age-23.png,23,F,0,3,3,4,0,1,1,34,2,4.693,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1345_gender-M_age-18.png,18,M,0,3,3,4,0,2,2,32,2,2.843,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1367_gender-M_age-20.png,20,M,0,3,3,4,0,3,3,43,2,1.484,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1335_gender-M_age-23.png,23,M,0,3,3,4,0,4,4,27,2,1.434,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1295_gender-F_age-26.png,26,F,0,3,3,4,0,5,5,15,0,1.884,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1356_gender-F_age-20.png,20,F,0,3,3,4,0,6,6,36,-3,3.285,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1293_gender-F_age-31.png,31,F,0,3,3,4,0,7,7,13,1,4.743,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1323_gender-F_age-23.png,23,F,0,3,3,4,0,8,8,26,-2,1.976,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1318_gender-M_age-35.png,35,M,0,3,3,4,0,9,9,25,2,1.309,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1290_gender-F_age-23.png,23,F,0,3,3,4,0,10,10,11,2,4.41,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1362_gender-F_age-24.png,24,F,0,3,3,4,0,11,11,40,-1,1.726,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1360_gender-F_age-20.png,20,F,0,3,3,4,0,12,12,38,-2,1.584,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1380_gender-F_age-21.png,21,F,0,3,3,4,0,13,13,49,-2,4.335,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1291_gender-F_age-24.png,24,F,0,3,3,4,0,14,14,12,1,2.434,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1307_gender-F_age-22.png,22,F,0,3,3,4,0,15,15,20,-1,2.134,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1311_gender-F_age-22.png,22,F,0,3,3,4,0,16,16,23,-4,2.81,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1315_gender-M_age-16.png,16,M,0,3,3,4,0,17,17,24,3,2.226,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1339_gender-F_age-30.png,30,F,0,3,3,4,0,18,18,28,-1,3.635,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1264_gender-F_age-26.png,26,F,0,3,3,4,0,19,19,1,0,1.893,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1296_gender-F_age-23.png,23,F,0,3,3,4,0,20,20,16,1,4.768,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1274_gender-F_age-33.png,33,F,0,3,3,4,0,21,21,6,3,2.126,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1309_gender-M_age-22.png,22,M,0,3,3,4,0,22,22,21,2,2.134,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1344_gender-M_age-25.png,25,M,0,3,3,4,0,23,23,31,2,1.209,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1297_gender-F_age-22.png,22,F,0,3,3,4,0,24,24,17,1,3.768,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1342_gender-M_age-19.png,19,M,0,3,3,4,0,25,25,30,0,2.559,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1266_gender-M_age-21.png,21,M,0,3,3,4,0,26,26,2,2,3.335,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1294_gender-F_age-26.png,26,F,0,3,3,4,0,27,27,14,2,1.801,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1280_gender-M_age-18.png,18,M,0,3,3,4,0,28,28,8,1,3.051,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
