phase,rating_attribute,rating_question,rating_question_details,rating_low,rating_high,stim_file,age,gender,RL_session_notice,RL_wrong_instruction,RL_wrong_instruction_n,feedback_txt_incorrect,number_str,practice_reps,session_name,stim_csv,trial_csv,condition,left_face,right_face,rewarded_resp,correct_resp,reward_prob,pre_rating_scales_loop.thisRepN,pre_rating_scales_loop.thisTrialN,pre_rating_scales_loop.thisN,pre_rating_scales_loop.thisIndex,pre_rating_stims_loop.thisRepN,pre_rating_stims_loop.thisTrialN,pre_rating_stims_loop.thisN,pre_rating_stims_loop.thisIndex,session_loop.thisRepN,session_loop.thisTrialN,session_loop.thisN,session_loop.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,real_trials.thisRepN,real_trials.thisTrialN,real_trials.thisN,real_trials.thisIndex,post_rating_loop.thisRepN,post_rating_loop.thisTrialN,post_rating_loop.thisN,post_rating_loop.thisIndex,post_neutral_face_loop.thisRepN,post_neutral_face_loop.thisTrialN,post_neutral_face_loop.thisN,post_neutral_face_loop.thisIndex,pre_rating_scale.response,pre_rating_scale.rt,practice_response.keys,practice_response.corr,practice_response.rt,real_RL_response.keys,real_RL_response.corr,real_RL_response.rt,post_rating_scale.response,post_rating_scale.rt,participant,participant_gender,skip_practice,skip_ratings,date,expName,frameRate,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1370_gender-M_age-19.png,19,M,,,,,,,,,,,,,,,,0,1,1,2,0,10,10,44,,,,,,,,,,,,,,,,,,,,,0,3.535,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1323_gender-F_age-23.png,23,F,,,,,,,,,,,,,,,,0,1,1,2,0,11,11,26,,,,,,,,,,,,,,,,,,,,,-3,2.409,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1363_gender-M_age-19.png,19,M,,,,,,,,,,,,,,,,0,1,1,2,0,12,12,41,,,,,,,,,,,,,,,,,,,,,0,1.943,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1315_gender-M_age-16.png,16,M,,,,,,,,,,,,,,,,0,1,1,2,0,13,13,24,,,,,,,,,,,,,,,,,,,,,0,2.585,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1294_gender-F_age-26.png,26,F,,,,,,,,,,,,,,,,0,1,1,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,0,1.593,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1358_gender-F_age-32.png,32,F,,,,,,,,,,,,,,,,0,1,1,2,0,15,15,37,,,,,,,,,,,,,,,,,,,,,0,1.901,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1367_gender-M_age-20.png,20,M,,,,,,,,,,,,,,,,0,1,1,2,0,16,16,43,,,,,,,,,,,,,,,,,,,,,1,2.318,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1289_gender-F_age-20.png,20,F,,,,,,,,,,,,,,,,0,1,1,2,0,17,17,10,,,,,,,,,,,,,,,,,,,,,0,3.943,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1293_gender-F_age-31.png,31,F,,,,,,,,,,,,,,,,0,1,1,2,0,18,18,13,,,,,,,,,,,,,,,,,,,,,-2,2.851,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1335_gender-M_age-23.png,23,M,,,,,,,,,,,,,,,,0,1,1,2,0,19,19,27,,,,,,,,,,,,,,,,,,,,,0,5.185,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1344_gender-M_age-25.png,25,M,,,,,,,,,,,,,,,,0,1,1,2,0,20,20,31,,,,,,,,,,,,,,,,,,,,,-2,2.218,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1264_gender-F_age-26.png,26,F,,,,,,,,,,,,,,,,0,1,1,2,0,21,21,1,,,,,,,,,,,,,,,,,,,,,0,2.709,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1362_gender-F_age-24.png,24,F,,,,,,,,,,,,,,,,0,1,1,2,0,22,22,40,,,,,,,,,,,,,,,,,,,,,0,3.918,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1356_gender-F_age-20.png,20,F,,,,,,,,,,,,,,,,0,1,1,2,0,23,23,36,,,,,,,,,,,,,,,,,,,,,0,1.768,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1354_gender-F_age-23.png,23,F,,,,,,,,,,,,,,,,0,1,1,2,0,24,24,34,,,,,,,,,,,,,,,,,,,,,-2,1.809,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1310_gender-F_age-28.png,28,F,,,,,,,,,,,,,,,,0,1,1,2,0,25,25,22,,,,,,,,,,,,,,,,,,,,,0,1.509,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1309_gender-M_age-22.png,22,M,,,,,,,,,,,,,,,,0,1,1,2,0,26,26,21,,,,,,,,,,,,,,,,,,,,,0,1.818,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1307_gender-F_age-22.png,22,F,,,,,,,,,,,,,,,,0,1,1,2,0,27,27,20,,,,,,,,,,,,,,,,,,,,,-1,3.068,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1266_gender-M_age-21.png,21,M,,,,,,,,,,,,,,,,0,1,1,2,0,28,28,2,,,,,,,,,,,,,,,,,,,,,0,5.752,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1345_gender-M_age-18.png,18,M,,,,,,,,,,,,,,,,0,1,1,2,0,29,29,32,,,,,,,,,,,,,,,,,,,,,0,2.46,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1306_gender-F_age-21.png,21,F,,,,,,,,,,,,,,,,0,1,1,2,0,30,30,19,,,,,,,,,,,,,,,,,,,,,-1,2.968,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1366_gender-F_age-24.png,24,F,,,,,,,,,,,,,,,,0,1,1,2,0,31,31,42,,,,,,,,,,,,,,,,,,,,,0,1.076,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1373_gender-F_age-30.png,30,F,,,,,,,,,,,,,,,,0,1,1,2,0,32,32,45,,,,,,,,,,,,,,,,,,,,,0,0.842,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1347_gender-F_age-27.png,27,F,,,,,,,,,,,,,,,,0,1,1,2,0,33,33,33,,,,,,,,,,,,,,,,,,,,,-1,2.843,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1270_gender-F_age-30.png,30,F,,,,,,,,,,,,,,,,0,1,1,2,0,34,34,4,,,,,,,,,,,,,,,,,,,,,0,1.976,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1380_gender-F_age-21.png,21,F,,,,,,,,,,,,,,,,0,1,1,2,0,35,35,49,,,,,,,,,,,,,,,,,,,,,0,2.293,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1274_gender-F_age-33.png,33,F,,,,,,,,,,,,,,,,0,1,1,2,0,36,36,6,,,,,,,,,,,,,,,,,,,,,-1,3.376,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1290_gender-F_age-23.png,23,F,,,,,,,,,,,,,,,,0,1,1,2,0,37,37,11,,,,,,,,,,,,,,,,,,,,,-1,6.952,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1360_gender-F_age-20.png,20,F,,,,,,,,,,,,,,,,0,1,1,2,0,38,38,38,,,,,,,,,,,,,,,,,,,,,-2,2.351,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1291_gender-F_age-24.png,24,F,,,,,,,,,,,,,,,,0,1,1,2,0,39,39,12,,,,,,,,,,,,,,,,,,,,,0,1.326,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1269_gender-F_age-23.png,23,F,,,,,,,,,,,,,,,,0,1,1,2,0,40,40,3,,,,,,,,,,,,,,,,,,,,,-2,1.559,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1355_gender-F_age-19.png,19,F,,,,,,,,,,,,,,,,0,1,1,2,0,41,41,35,,,,,,,,,,,,,,,,,,,,,0,1.293,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1296_gender-F_age-23.png,23,F,,,,,,,,,,,,,,,,0,1,1,2,0,42,42,16,,,,,,,,,,,,,,,,,,,,,0,2.001,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1378_gender-F_age-19.png,19,F,,,,,,,,,,,,,,,,0,1,1,2,0,43,43,48,,,,,,,,,,,,,,,,,,,,,0,2.109,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1295_gender-F_age-26.png,26,F,,,,,,,,,,,,,,,,0,1,1,2,0,44,44,15,,,,,,,,,,,,,,,,,,,,,-1,1.284,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1285_gender-F_age-19.png,19,F,,,,,,,,,,,,,,,,0,1,1,2,0,45,45,9,,,,,,,,,,,,,,,,,,,,,0,0.968,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1279_gender-F_age-19.png,19,F,,,,,,,,,,,,,,,,0,1,1,2,0,46,46,7,,,,,,,,,,,,,,,,,,,,,-2,2.659,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1260_gender-F_age-22.png,22,F,,,,,,,,,,,,,,,,0,1,1,2,0,47,47,0,,,,,,,,,,,,,,,,,,,,,-2,2.509,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1342_gender-M_age-19.png,19,M,,,,,,,,,,,,,,,,0,1,1,2,0,48,48,30,,,,,,,,,,,,,,,,,,,,,-2,2.018,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1302_gender-F_age-30.png,30,F,,,,,,,,,,,,,,,,0,1,1,2,0,49,49,18,,,,,,,,,,,,,,,,,,,,,-1,1.901,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1377_gender-M_age-20.png,20,M,,,,,,,,,,,,,,,,0,2,2,3,0,0,0,47,,,,,,,,,,,,,,,,,,,,,1,2.243,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1260_gender-F_age-22.png,22,F,,,,,,,,,,,,,,,,0,2,2,3,0,1,1,0,,,,,,,,,,,,,,,,,,,,,0,1.309,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1373_gender-F_age-30.png,30,F,,,,,,,,,,,,,,,,0,2,2,3,0,2,2,45,,,,,,,,,,,,,,,,,,,,,0,1.909,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1306_gender-F_age-21.png,21,F,,,,,,,,,,,,,,,,0,2,2,3,0,3,3,19,,,,,,,,,,,,,,,,,,,,,0,2.359,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1315_gender-M_age-16.png,16,M,,,,,,,,,,,,,,,,0,2,2,3,0,4,4,24,,,,,,,,,,,,,,,,,,,,,-1,4.301,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1323_gender-F_age-23.png,23,F,,,,,,,,,,,,,,,,0,2,2,3,0,5,5,26,,,,,,,,,,,,,,,,,,,,,-2,2.284,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1270_gender-F_age-30.png,30,F,,,,,,,,,,,,,,,,0,2,2,3,0,6,6,4,,,,,,,,,,,,,,,,,,,,,-2,2.518,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1297_gender-F_age-22.png,22,F,,,,,,,,,,,,,,,,0,2,2,3,0,7,7,17,,,,,,,,,,,,,,,,,,,,,-1,1.634,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1367_gender-M_age-20.png,20,M,,,,,,,,,,,,,,,,0,2,2,3,0,8,8,43,,,,,,,,,,,,,,,,,,,,,-1,3.593,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1362_gender-F_age-24.png,24,F,,,,,,,,,,,,,,,,0,2,2,3,0,9,9,40,,,,,,,,,,,,,,,,,,,,,0,3.268,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1309_gender-M_age-22.png,22,M,,,,,,,,,,,,,,,,0,2,2,3,0,10,10,21,,,,,,,,,,,,,,,,,,,,,0,1.818,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1341_gender-M_age-19.png,19,M,,,,,,,,,,,,,,,,0,2,2,3,0,11,11,29,,,,,,,,,,,,,,,,,,,,,0,3.81,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1354_gender-F_age-23.png,23,F,,,,,,,,,,,,,,,,0,2,2,3,0,12,12,34,,,,,,,,,,,,,,,,,,,,,-2,1.859,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onbetrouwbaar' tot 'Zeer betrouwbaar'.,Zeer onbetrouwbaar,Zeer betrouwbaar,stims\neutral_stims\id-1280_gender-M_age-18.png,18,M,,,,,,,,,,,,,,,,0,2,2,3,0,13,13,8,,,,,,,,,,,,,,,,,,,,,-2,4.168,,,,,,,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
